age,gender,department,education,tenure_years,previous_rating,kpi_met,trainings_attended,avg_training_score,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted
59,F,Operations,Master's,1.1695093749957943,4,66,4,61.04978333514559,1,2,North,Direct,Full-Time,1,1,1,0
41,M,HR,Bachelor's,0.2046466612206207,4,85,0,69.93214241627021,1,2,East,Referral,Full-Time,2,0,0,1
56,M,HR,Master's,2.863905585979584,4,43,0,76.659289086012,0,1,South,Referral,Full-Time,1,0,0,0
46,M,Operations,Bachelor's,5.676245379710833,3,58,1,63.20994174351944,0,1,North,Agency,Full-Time,1,0,0,0
56,M,Finance,Master's,1.3058694465845986,2,61,5,87.7841792037154,0,3,South,Direct,Full-Time,1,0,0,0
46,F,HR,Bachelor's,0.8242799997313273,3,99,3,59.92206676183751,0,2,East,Direct,Full-Time,2,0,0,0
50,M,HR,Bachelor's,9.41270703780208,3,45,1,51.10838944658289,1,3,South,Agency,Full-Time,1,1,1,0
39,F,HR,Bachelor's,4.100329612440896,1,91,2,85.5457149674881,0,1,East,Agency,Full-Time,1,0,0,0
39,F,HR,Master's,2.512186072214351,1,48,4,73.54244790141044,0,3,South,Direct,Full-Time,2,1,0,0
23,M,Operations,Master's,1.093823981223754,3,50,2,65.69562650964285,0,1,East,Agency,Full-Time,3,0,0,0
56,M,Finance,High School,0.7484549489767907,4,61,1,49.43645039846904,3,3,North,Direct,Full-Time,2,0,1,0
37,M,Finance,Bachelor's,3.7736405267903095,4,86,2,84.77081948319761,0,1,South,Referral,Part-Time Night,2,1,0,1
57,F,Sales,Bachelor's,2.213108516717525,3,48,3,100.0,1,2,South,Referral,Full-Time,2,1,0,0
54,M,HR,Master's,2.205658724531392,4,68,1,77.42139556134686,1,1,North,Agency,Full-Time,2,0,0,1
25,F,HR,High School,0.2297031679860141,4,82,3,60.46748462584124,1,3,East,Referral,Full-Time,1,1,1,1
54,M,Sales,Master's,2.153515411525151,3,97,0,73.56430201751202,1,2,West,Direct,Part-Time Day,1,1,0,1
35,F,Finance,Bachelor's,5.190481316280842,3,49,3,78.44182416778551,0,1,East,Referral,Part-Time Day,3,0,0,0
42,M,Technology,Bachelor's,8.801049922376981,3,73,1,77.47230502363684,0,2,East,Referral,Part-Time Night,3,1,0,1
41,M,Technology,Master's,0.33843931026519625,2,70,0,57.80486128488378,0,1,North,Referral,Part-Time Day,2,0,0,0
29,F,Finance,Master's,2.992219382016967,3,61,2,62.42423426655429,1,3,West,Direct,Full-Time,2,0,1,0
28,M,HR,Master's,2.520401505803485,3,85,2,58.795841797999344,1,4,South,Agency,Full-Time,1,1,0,0
24,M,Technology,Bachelor's,6.630359348393676,4,43,4,75.54724305447166,0,3,West,Direct,Full-Time,2,1,0,0
38,M,Operations,Master's,4.173848711923844,4,41,3,69.04154652183803,0,5,South,Agency,Full-Time,1,0,0,1
54,M,Operations,Bachelor's,10.079751972089545,3,44,2,87.27016137384982,1,4,South,Referral,Full-Time,1,1,0,0
33,M,Sales,Master's,9.659068786318741,4,85,2,73.70646351464063,1,4,North,Referral,Full-Time,1,1,1,0
43,M,Finance,Bachelor's,0.7673298959784078,4,54,0,80.68403143561466,0,1,East,Referral,Part-Time Night,2,1,0,0
43,M,Finance,Bachelor's,3.8767826813577604,3,58,1,65.9709871209535,0,1,East,Direct,Part-Time Day,1,1,0,0
51,F,Technology,Bachelor's,2.2684084932874837,5,77,2,42.909757661394515,1,3,West,Referral,Full-Time,1,1,0,1
59,F,HR,Bachelor's,0.7246940316676236,2,98,2,90.19792345256728,1,2,East,Direct,Full-Time,2,0,1,1
59,M,Finance,High School,0.6502511520020662,5,54,1,71.88080325132573,1,4,South,Direct,Part-Time Day,2,1,0,0
29,M,Technology,Master's,0.25368280764888773,3,85,4,76.19695403028996,1,4,North,Agency,Full-Time,3,1,0,1
48,M,Technology,Master's,4.76222618577718,3,47,1,82.2527624416966,0,4,East,Agency,Full-Time,1,1,0,0
48,F,Finance,PhD,1.1769275962938055,4,59,4,73.86544444049439,2,2,East,Agency,Full-Time,2,1,0,0
55,F,Technology,High School,5.8340782131122655,5,51,1,42.154100898804046,1,1,South,Agency,Full-Time,3,0,0,0
42,M,Sales,Bachelor's,2.8118948044226535,3,43,2,64.72316600944231,1,3,West,Direct,Full-Time,3,1,0,0
51,F,Sales,Master's,3.3592015535482784,4,92,1,62.77800816456282,0,2,East,Direct,Part-Time Day,1,1,0,1
54,M,Finance,Bachelor's,1.0345514573742411,4,77,1,63.27514093071328,1,4,South,Agency,Full-Time,1,1,1,0
49,M,HR,Bachelor's,1.8335641708850103,3,82,1,66.90009662550676,0,4,West,Agency,Full-Time,3,1,0,1
54,M,Sales,Master's,1.594705727310658,3,94,4,70.83263482639165,0,4,East,Agency,Full-Time,1,1,0,0
26,M,Sales,Bachelor's,0.8063401946170169,3,93,2,98.94711689622423,0,2,South,Agency,Full-Time,2,0,0,0
40,F,Finance,Bachelor's,5.360533734831461,3,78,1,77.85119319265822,0,2,South,Agency,Full-Time,3,1,1,1
25,F,Operations,Master's,2.919254006072588,4,96,0,80.80658506685813,1,3,East,Agency,Full-Time,2,1,0,0
56,M,Technology,High School,0.11445162762410917,5,75,2,62.98574352765654,0,2,South,Agency,Full-Time,2,1,0,1
38,F,Sales,Master's,5.143012592608921,4,97,4,92.31213633388761,1,4,East,Referral,Part-Time Day,1,1,0,0
49,F,Operations,High School,0.33627521218386636,5,54,0,72.01229355175526,1,1,East,Agency,Full-Time,1,1,0,0
51,M,HR,Master's,1.5510162056272738,2,40,1,69.77387368284084,1,2,West,Agency,Part-Time Day,2,0,0,0
50,F,Operations,High School,2.540692133185915,1,70,1,43.17333864197816,0,3,North,Direct,Full-Time,2,0,1,0
27,M,Finance,Master's,0.1,4,48,2,80.62091772163912,1,1,East,Agency,Full-Time,1,1,0,0
56,M,HR,High School,3.1744971248477385,4,62,2,83.97278788743992,0,2,East,Agency,Full-Time,1,1,1,1
58,M,HR,Master's,3.2338090069684693,2,91,1,83.539306231887,0,1,West,Agency,Part-Time Night,1,0,0,1
45,M,Operations,Bachelor's,3.1711990488029347,3,65,1,48.949038961257784,0,2,North,Direct,Full-Time,2,0,1,0
50,F,Finance,High School,0.5354712919982517,4,79,6,84.09285589718758,0,2,North,Direct,Full-Time,2,1,0,0
52,M,Sales,Master's,0.8860635990325536,2,83,1,65.33182830686134,0,3,South,Referral,Full-Time,1,1,0,0
56,F,Operations,Bachelor's,0.8525678162918737,3,78,1,51.14752833902308,1,3,North,Direct,Part-Time Day,1,0,0,0
54,M,Sales,Bachelor's,9.661655424103875,4,99,3,100.0,0,2,North,Direct,Full-Time,2,0,0,1
42,M,Operations,High School,0.20974906652730402,5,57,0,92.6925253016208,0,3,South,Referral,Part-Time Day,1,1,0,0
53,F,Sales,Bachelor's,1.679845445259018,4,72,1,79.77622945304093,0,2,North,Direct,Part-Time Day,1,1,0,0
44,M,Operations,High School,6.149739229097936,4,80,1,77.8616870579519,0,2,West,Referral,Full-Time,1,1,1,0
54,F,HR,High School,4.402070693747545,3,78,4,93.48993935866895,0,3,East,Referral,Full-Time,3,1,0,1
24,F,Technology,Bachelor's,5.185375994688664,4,53,1,62.687806028888204,1,3,West,Direct,Full-Time,1,0,0,0
39,M,HR,Bachelor's,10.758273817428792,2,97,1,100.0,0,3,North,Direct,Full-Time,2,1,0,1
46,M,Sales,Bachelor's,1.4694526027060575,5,40,3,70.63293015106498,1,3,South,Referral,Full-Time,1,0,1,0
52,M,Finance,High School,1.1116926114101253,3,52,0,84.93437563423012,0,3,West,Referral,Full-Time,1,0,1,1
24,M,HR,PhD,0.1,4,91,5,78.08750011730608,0,2,West,Referral,Part-Time Day,2,1,0,0
45,M,Technology,Master's,0.4876251250005568,4,54,1,54.90889158217488,2,2,East,Referral,Full-Time,1,0,0,0
53,M,Sales,Bachelor's,2.47670948107861,1,76,4,70.30069802359279,2,1,South,Direct,Full-Time,3,0,0,0
43,F,HR,High School,0.514716756598188,5,44,2,92.26155832825127,0,3,West,Agency,Full-Time,2,1,0,0
44,F,Operations,Master's,3.9988866220406694,3,53,3,58.404459776077445,0,3,North,Referral,Part-Time Day,2,0,0,0
23,M,Finance,Bachelor's,0.11383031498626056,3,53,3,90.39350386656574,0,3,East,Direct,Full-Time,2,0,0,0
48,F,Sales,Bachelor's,0.9012404145591217,2,85,3,79.95966833050154,1,1,West,Referral,Full-Time,1,1,0,0
23,F,HR,Bachelor's,3.5667907725049894,4,44,1,50.35164655733909,0,5,North,Agency,Full-Time,2,0,0,0
47,M,Sales,Master's,0.8851386610084201,4,50,1,69.99720829509458,0,1,West,Direct,Full-Time,1,1,1,0
38,M,Operations,Bachelor's,3.914258857972957,1,71,1,69.2549388012688,1,3,West,Direct,Full-Time,1,0,0,1
54,F,Technology,Master's,16.463988071781902,2,90,2,54.69991464139673,0,1,South,Agency,Full-Time,2,1,0,0
30,M,HR,Master's,4.784888877379258,5,44,3,74.51115711432948,0,2,West,Agency,Part-Time Day,1,1,1,0
50,F,Sales,Bachelor's,1.2549009487320912,2,75,1,49.65131352930385,1,2,South,Direct,Part-Time Day,1,1,0,0
47,M,Sales,Master's,6.925565058078211,4,54,1,83.16415079543907,0,3,North,Agency,Part-Time Day,2,0,0,0
56,F,Sales,High School,0.1576076793385229,4,92,3,56.676871126166525,0,2,South,Direct,Full-Time,2,1,0,1
46,F,Technology,Bachelor's,3.8730269933866084,4,46,3,65.3101271516303,1,1,North,Agency,Full-Time,3,0,0,0
45,F,Sales,Bachelor's,0.1,4,44,3,69.95795754974503,0,1,South,Referral,Full-Time,2,1,1,0
34,F,Finance,Bachelor's,0.5754997327135576,3,69,0,92.7441585617049,1,3,South,Referral,Full-Time,1,1,0,0
28,M,Finance,Bachelor's,13.166728773152078,5,54,4,51.018548822328064,1,2,South,Direct,Part-Time Day,2,1,0,1
57,M,Sales,Bachelor's,1.3430122055368927,3,69,1,62.45663095718736,0,2,South,Direct,Full-Time,3,1,1,0
41,F,Finance,High School,5.152729820381174,3,53,2,72.31160036556547,0,1,East,Direct,Part-Time Day,2,0,0,0
22,F,HR,Bachelor's,1.415231649439536,2,63,5,69.02917940847937,0,3,West,Referral,Full-Time,2,1,0,0
29,M,Finance,Bachelor's,5.4982778911381835,5,63,0,71.64578184910764,0,3,East,Referral,Full-Time,1,1,0,0
37,M,Sales,Master's,10.095136821942104,4,74,3,66.92903837440478,1,3,North,Direct,Full-Time,3,1,0,0
35,F,Operations,High School,1.7156373057487984,1,44,2,74.19547201437415,0,1,North,Agency,Part-Time Day,1,0,0,0
33,F,HR,Master's,2.458507606317031,4,51,4,40.59445637747365,0,4,West,Direct,Full-Time,2,1,0,0
44,F,Technology,Bachelor's,2.9717458890851622,3,59,3,91.24340973178754,1,5,North,Direct,Full-Time,1,0,0,1
36,F,Sales,High School,8.192489184756852,5,85,2,68.93840359125548,1,2,North,Direct,Full-Time,1,1,0,0
49,F,Technology,Bachelor's,0.8901445863595199,3,44,0,100.0,0,1,South,Agency,Full-Time,1,0,1,0
55,M,Operations,Bachelor's,2.8344516066016365,4,95,3,64.93761840817729,1,3,West,Referral,Full-Time,1,1,0,0
23,F,Technology,Bachelor's,1.177884591824684,4,75,1,85.52259445125934,0,2,South,Agency,Full-Time,2,1,0,0
53,M,Sales,Bachelor's,0.73361174527055,1,60,1,58.8109306216633,0,3,West,Referral,Full-Time,3,1,0,0
44,M,Sales,PhD,0.2662324689582148,4,87,4,70.63918837161764,0,1,South,Referral,Full-Time,1,1,0,0
43,M,Operations,PhD,2.908369416711012,2,78,2,54.94706784557168,2,3,West,Agency,Full-Time,2,1,0,1
46,F,Sales,Bachelor's,6.413385942706787,4,42,3,65.2148264907606,0,2,North,Referral,Full-Time,2,1,0,0
43,M,Operations,Master's,1.2987843639460699,4,68,0,59.02034225447317,3,3,East,Agency,Full-Time,1,1,0,0
43,M,Operations,High School,2.413366288188911,4,93,3,77.44701922687433,0,3,North,Referral,Full-Time,3,1,0,0
27,M,Sales,Bachelor's,3.0827882769230457,2,64,0,94.79176535158828,0,2,West,Direct,Full-Time,1,0,0,0
36,M,Finance,Master's,1.6066368713946044,5,66,3,76.76223500829914,0,2,East,Referral,Full-Time,3,0,0,0
58,F,Operations,Bachelor's,7.009910496443709,3,75,3,100.0,1,2,East,Agency,Full-Time,3,1,0,0
54,F,Sales,High School,1.3518040048101136,4,91,3,80.60133254424856,0,3,South,Referral,Full-Time,1,1,0,0
29,M,Finance,Bachelor's,0.40063127555383243,4,61,6,56.002416290309654,0,3,West,Direct,Full-Time,3,1,0,0
26,M,Operations,Bachelor's,0.46652605768165967,5,77,2,100.0,0,2,South,Agency,Full-Time,2,0,0,0
25,F,Finance,Bachelor's,6.645305880858037,4,74,5,83.66541470472329,1,2,West,Direct,Full-Time,2,1,0,1
27,F,HR,Bachelor's,13.270557273700696,3,40,4,49.11554423430474,0,3,North,Direct,Part-Time Night,1,1,0,1
53,F,HR,Bachelor's,1.0229863251225095,4,42,2,69.68299459074649,2,2,West,Direct,Part-Time Day,2,1,0,1
51,M,Finance,Bachelor's,0.46506271488150325,3,63,3,82.05411761616186,0,5,North,Agency,Part-Time Day,2,0,0,1
56,F,Operations,Master's,1.974569793174099,1,47,3,78.45625183302106,2,2,East,Referral,Full-Time,2,0,0,0
37,M,Sales,High School,3.708744935253484,5,87,2,82.00772938065568,0,2,East,Direct,Part-Time Day,2,1,1,1
34,M,Technology,Master's,2.8433667055179526,4,93,2,85.26524311027775,0,1,South,Agency,Full-Time,2,1,1,1
51,F,Sales,Master's,9.054435657762415,2,78,1,60.986568999035114,0,3,East,Referral,Full-Time,1,1,0,0
40,M,Technology,Master's,5.1075867548142355,4,57,1,77.58889422350202,1,1,East,Referral,Full-Time,3,0,1,0
38,F,Technology,Master's,6.097036493772869,2,80,2,73.20847476366295,0,2,North,Agency,Full-Time,1,0,1,0
40,M,Operations,Bachelor's,2.3404788942080055,1,42,1,66.2051335797248,0,2,West,Agency,Full-Time,3,0,0,0
49,F,Finance,Bachelor's,1.189256815073795,2,57,3,82.53494782463693,0,2,North,Referral,Full-Time,1,1,0,1
47,M,Sales,Bachelor's,3.6293289410734717,4,55,0,72.96045257697995,1,3,East,Referral,Full-Time,3,0,1,0
58,M,Finance,PhD,1.7343867698911244,4,71,1,86.76375129497596,0,1,West,Direct,Full-Time,3,1,0,0
47,F,HR,Bachelor's,1.0179967781319015,4,92,2,74.65203185640593,0,1,East,Referral,Part-Time Day,1,0,0,0
44,F,Operations,High School,0.4955816968475056,3,40,3,65.1597301037142,1,1,East,Direct,Part-Time Night,2,0,0,0
30,F,Operations,High School,2.2515294605854943,4,92,0,72.40512449868034,0,3,North,Direct,Full-Time,1,1,1,0
33,F,HR,PhD,2.7060805927390157,3,65,1,80.22598249724022,0,1,West,Referral,Part-Time Night,1,0,0,0
22,M,Sales,High School,2.523450169339201,3,91,3,70.58502217112986,0,5,North,Agency,Full-Time,1,0,0,1
22,F,HR,High School,0.3717561883473858,4,87,0,63.36372842757394,0,5,South,Referral,Full-Time,1,1,0,0
55,F,Sales,Bachelor's,2.5318217438536523,3,51,2,72.3935752137635,0,5,South,Direct,Full-Time,3,0,0,0
53,M,Technology,PhD,0.553262059776917,4,77,2,91.4062735200905,1,5,South,Referral,Full-Time,1,1,0,1
46,F,Operations,Bachelor's,3.269381347789026,5,99,1,80.0294874949732,1,1,South,Referral,Full-Time,1,0,0,0
22,F,Sales,Bachelor's,1.6831163822798632,3,60,2,75.47594381380499,0,3,North,Agency,Full-Time,2,0,0,0
37,M,Finance,Bachelor's,5.667229020508142,4,80,2,67.16790342297796,0,2,South,Direct,Full-Time,3,1,0,1
26,F,Finance,High School,4.518826988296371,4,92,3,73.26098477132183,1,3,North,Direct,Full-Time,1,0,0,0
43,F,Operations,Master's,3.866218850526343,3,52,4,55.73034081181909,1,2,West,Direct,Part-Time Day,1,0,0,0
50,F,HR,Bachelor's,3.6192984764378586,4,95,0,67.32578115880729,1,2,West,Direct,Full-Time,2,1,0,0
24,F,HR,Bachelor's,2.466271044893893,4,51,0,77.96147247241666,2,4,North,Agency,Full-Time,3,0,0,1
33,F,Sales,Master's,0.18918228429817602,3,52,2,71.66499694813655,0,2,West,Agency,Full-Time,3,0,1,0
47,F,HR,PhD,3.1968932058401567,1,57,1,64.44361995736827,0,3,South,Direct,Full-Time,2,0,1,0
37,M,Operations,Bachelor's,1.8872635714537032,5,58,2,51.65626436571406,0,3,North,Referral,Full-Time,1,1,0,0
58,F,Sales,Bachelor's,1.9021153886951518,4,58,1,68.1530883774721,1,3,East,Direct,Part-Time Day,2,1,0,1
43,M,Technology,Master's,1.4293798175369345,3,90,1,58.93597343326703,0,2,West,Referral,Full-Time,2,1,0,0
50,M,HR,Bachelor's,7.938224104985956,3,45,2,69.59570381760433,0,1,South,Direct,Full-Time,2,0,1,0
35,M,HR,Master's,0.8608520877281891,4,87,4,74.21859060277436,0,4,South,Agency,Full-Time,1,0,0,0
49,M,Sales,Master's,1.1420004694932147,2,46,2,91.66914843660811,0,1,East,Agency,Full-Time,1,0,1,1
26,F,Finance,High School,9.893820631034332,1,46,1,83.95195734135343,0,1,South,Direct,Full-Time,1,1,0,0
51,F,HR,PhD,4.984622002145172,4,67,0,73.5836043461034,1,1,North,Referral,Full-Time,2,1,0,0
26,F,Operations,Bachelor's,0.1,4,94,0,100.0,1,4,West,Referral,Part-Time Day,2,0,1,0
33,M,HR,Bachelor's,7.096817495218792,3,67,1,76.08877914582726,0,1,North,Referral,Full-Time,1,1,0,0
37,F,Technology,High School,0.7710601760732794,2,58,3,59.272233470305636,1,1,North,Agency,Part-Time Day,1,0,0,0
47,F,HR,Master's,3.6718382380386787,3,55,2,66.76800306005501,1,1,West,Referral,Full-Time,3,0,0,0
47,F,Finance,Bachelor's,2.4160807467047962,3,56,3,100.0,0,1,South,Referral,Full-Time,1,1,1,0
42,M,HR,Bachelor's,2.308866025496649,3,61,1,59.237012166882536,1,2,East,Referral,Full-Time,2,1,0,0
57,M,Sales,Master's,3.7967077556838866,3,58,2,65.4920916727364,1,5,East,Agency,Full-Time,1,0,1,0
54,F,HR,Bachelor's,0.6964827773198947,3,87,1,85.00028864156359,1,2,South,Direct,Part-Time Day,2,1,0,0
51,M,Finance,Bachelor's,0.5195805043827852,3,68,2,56.76832154568995,1,1,North,Agency,Part-Time Day,1,0,0,0
58,M,Sales,Master's,3.165905101973454,5,87,4,85.44252044432082,0,3,West,Agency,Full-Time,2,1,0,0
44,F,Operations,Master's,1.029919371791717,3,58,4,87.46875455336111,0,2,West,Direct,Full-Time,2,1,0,0
31,M,Sales,Master's,10.943236446965006,3,86,3,74.3315406751353,0,1,North,Direct,Part-Time Night,3,0,0,1
26,M,Technology,Master's,1.8017687518704482,3,74,5,94.94111913497173,1,3,South,Referral,Full-Time,2,0,0,0
57,F,Sales,Bachelor's,0.35498949789132295,3,86,0,67.5239182697301,0,1,South,Referral,Full-Time,2,1,0,1
55,M,Operations,Bachelor's,3.4733214704756645,4,64,2,84.10314245633472,0,1,North,Direct,Part-Time Day,1,0,0,0
52,M,HR,Bachelor's,1.0965386186103216,3,99,1,34.57044808383741,1,3,South,Referral,Part-Time Day,3,1,1,1
31,M,Sales,Master's,0.48257537695533215,4,87,1,80.09347177375649,2,1,East,Direct,Full-Time,2,0,0,0
40,M,Sales,Bachelor's,1.648820787446613,2,59,1,90.26970057283758,0,1,East,Referral,Full-Time,2,1,0,0
53,M,Sales,Master's,9.991289616662486,4,76,2,82.09992136827945,0,2,West,Agency,Full-Time,1,0,0,0
22,M,Sales,High School,1.5901811765480045,3,58,1,64.39618614729747,1,2,South,Referral,Part-Time Day,1,1,0,0
26,M,Operations,High School,1.2800682212079022,1,81,2,47.61618642769161,0,5,North,Direct,Full-Time,1,0,0,0
25,M,Finance,Bachelor's,1.7637084101120322,3,52,4,87.3778074499786,0,3,East,Direct,Full-Time,1,1,1,0
37,F,Finance,High School,0.1,3,86,5,57.57837552303569,0,1,West,Agency,Part-Time Day,2,0,1,0
45,F,Sales,Bachelor's,0.4285002718121164,3,51,2,59.56823439236481,0,1,South,Referral,Full-Time,1,0,0,0
37,F,Operations,High School,5.6848593653830735,3,88,0,66.07642826197572,0,3,North,Direct,Full-Time,1,0,0,0
23,F,Operations,Bachelor's,11.454834709063096,4,54,4,80.07879026464917,1,3,South,Referral,Full-Time,1,1,0,0
49,M,Sales,High School,0.5157173178659956,2,99,3,88.2358844191706,1,2,West,Direct,Full-Time,1,0,0,1
53,F,Technology,Master's,2.3004962454700513,3,43,1,100.0,1,4,South,Referral,Full-Time,1,1,1,0
48,F,Sales,Master's,10.173750105418465,3,54,2,72.50555849625016,0,4,South,Agency,Full-Time,3,0,0,0
41,M,Technology,Bachelor's,0.5108755682304634,4,56,2,74.98465007906228,1,3,West,Referral,Part-Time Day,3,0,0,0
45,M,Sales,Master's,0.6185260524570633,1,66,3,77.37075986948093,0,2,South,Referral,Full-Time,1,0,0,0
33,M,Technology,Bachelor's,7.844349891893851,1,50,3,63.44070985329789,2,3,South,Direct,Full-Time,2,1,0,0
56,M,Technology,Bachelor's,3.6693409457607666,3,94,4,81.1773278004491,1,3,North,Referral,Full-Time,2,1,0,0
54,M,Sales,Bachelor's,0.4945060787328024,4,62,2,61.87792364220422,0,1,East,Direct,Full-Time,1,1,0,0
54,F,Technology,Bachelor's,1.500115400332712,4,54,2,87.43366447509356,0,2,North,Direct,Full-Time,2,0,1,1
58,M,HR,Master's,0.17374533475483805,1,91,7,56.10496256550374,0,2,West,Referral,Full-Time,2,0,0,0
33,F,Finance,High School,1.7004505131813081,3,70,1,84.03294977437054,0,4,East,Direct,Full-Time,2,0,1,0
24,F,Operations,PhD,4.513902830990856,3,92,5,84.27778987181524,1,1,South,Agency,Full-Time,2,1,1,0
22,M,Technology,High School,2.422121013139072,3,65,0,47.58757230635434,0,4,South,Referral,Full-Time,2,0,0,0
54,F,Technology,Bachelor's,3.127621430336605,4,46,3,75.94061936925262,0,2,West,Agency,Part-Time Day,2,1,1,0
31,F,Operations,Master's,1.187228167025176,3,52,0,94.36499674673038,0,1,North,Referral,Full-Time,2,0,1,0
50,M,Technology,High School,0.5280497289493831,3,93,1,74.41947916158907,0,4,North,Direct,Full-Time,2,1,0,0
34,F,Operations,Bachelor's,0.1,4,52,1,72.06791056446662,0,1,East,Agency,Full-Time,1,0,1,1
33,F,Sales,Bachelor's,5.166347813131781,3,91,5,63.602163691418724,0,2,South,Agency,Full-Time,1,1,0,0
52,F,HR,Bachelor's,3.037203810242255,2,59,2,78.74185676654575,1,3,North,Direct,Full-Time,2,1,0,0
23,M,HR,Bachelor's,0.7814509428312741,3,73,1,65.86721276885172,0,3,South,Referral,Full-Time,1,0,0,0
56,M,Finance,High School,1.6260922357410843,3,49,0,78.29248601209342,0,1,South,Referral,Full-Time,1,1,0,0
44,M,Technology,Bachelor's,4.850041259488576,4,89,2,82.4584057337379,1,4,South,Referral,Full-Time,1,1,1,1
38,F,Finance,Bachelor's,2.321121275474618,4,99,1,75.33916875812052,0,1,East,Referral,Part-Time Day,1,1,0,0
47,M,Sales,Bachelor's,1.0707100948429529,3,91,2,87.92599219702264,1,2,West,Agency,Full-Time,1,0,0,0
29,F,HR,Bachelor's,0.932584012590911,3,76,0,77.22704846074221,0,1,South,Direct,Full-Time,1,1,0,0
50,M,Sales,Bachelor's,0.7362212559936397,3,91,4,65.69781072505258,1,1,West,Direct,Full-Time,2,0,0,0
47,F,Sales,Bachelor's,5.207213065613562,3,90,2,44.023223031252876,0,4,West,Agency,Full-Time,3,0,0,1
31,M,Technology,Bachelor's,2.6158194389448965,5,66,3,64.22123457867079,1,4,East,Direct,Full-Time,3,0,0,0
47,M,Sales,Bachelor's,3.70491673809618,3,73,1,68.73065777752386,1,3,North,Direct,Full-Time,2,0,1,0
55,F,HR,Bachelor's,5.900920567006078,4,75,1,79.63351159516814,0,5,West,Direct,Full-Time,2,0,0,0
28,M,Finance,Bachelor's,12.996671528490007,3,55,3,43.14335324059858,1,2,West,Agency,Part-Time Day,2,1,1,0
25,F,HR,Bachelor's,0.8609812743065182,4,98,2,44.37658015032677,1,3,West,Agency,Part-Time Night,1,0,0,1
32,M,Technology,Bachelor's,0.5986564178506344,4,60,1,42.654840092296084,0,1,North,Direct,Full-Time,1,1,1,0
50,M,HR,Bachelor's,1.8596809155493526,4,55,2,69.90986831006828,0,2,South,Agency,Full-Time,1,0,0,0
57,F,Operations,Bachelor's,0.10710313534763694,3,56,3,51.345586379090385,0,2,South,Agency,Full-Time,2,0,0,0
46,F,Finance,Bachelor's,4.706585338920895,4,54,1,77.84640503806135,0,3,East,Agency,Full-Time,1,0,1,0
42,F,Operations,Bachelor's,6.45629474907728,3,52,1,65.3175010778725,0,2,South,Referral,Full-Time,1,1,0,1
57,M,Operations,Bachelor's,3.475466190601706,5,72,3,47.692052249923236,0,5,South,Agency,Full-Time,2,1,1,0
31,F,Technology,Bachelor's,0.9359039039990273,4,93,2,86.64028300268347,0,3,South,Referral,Full-Time,1,1,0,1
